class,split,file,source,hash
Cattle_Hariana,test,test\Cattle_Hariana\3bc300539028197b.jpg,Dataset\Cattle Breeds\Hariana\Hariana_78.png,3bc300539028197b38ed8b4be9570be6e9bd8d2f4546e15a769ef0ce5d2069f7
Cattle_Hariana,test,test\Cattle_Hariana\83f40f25256e514b.jpg,Dataset\Cattle Breeds\Hariana\Hariana_65.png,83f40f25256e514bdd22ea7c75b17a3d9cad08d125c9383b67b27ec9e5981d99
Cattle_Hariana,test,test\Cattle_Hariana\1ef30539e636e83d.jpg,Dataset\Cattle Breeds\Hariana\Hariana_8.jpg,1ef30539e636e83db8f443003c0364dc8d1a37d458bc6e3f1f6c24b3f3e0462f
Cattle_Hariana,test,test\Cattle_Hariana\151cdf26505d7c8a.jpg,Dataset\Cattle Breeds\Hariana\Hariana_129.jpg,151cdf26505d7c8a2882d0958d2be6826e3f7621b476408a911d652ff27d0ea4
Cattle_Hariana,test,test\Cattle_Hariana\b3a91c537932879b.jpg,Dataset\Cattle Breeds\Hariana\Hariana_122.jpg,b3a91c537932879b259b59d8c041f3174c0aa7594deba8a36c169c550ada1465
Cattle_Hariana,test,test\Cattle_Hariana\e699158c4619ef12.jpg,Dataset\Cattle Breeds\Hariana\Hariana_44.png,e699158c4619ef12d3426005d95823ef1622c8af56047ff699902d07ad2ba426
Cattle_Hariana,test,test\Cattle_Hariana\848dc4f78e72673e.jpg,Dataset\Cattle Breeds\Hariana\Hariana_34.png,848dc4f78e72673eb2ef874ac65bb6f85a906d16b7745b649453ca3b7f6bff5f
Cattle_Hariana,test,test\Cattle_Hariana\104d663662f8d9aa.jpg,Dataset\Cattle Breeds\Hariana\Hariana_91.png,104d663662f8d9aa390bc35dcf508a890ea4fa3fb993419fd16698be40d53540
Cattle_Hariana,test,test\Cattle_Hariana\a5a0d7090a9701c3.jpg,Dataset\Cattle Breeds\Hariana\Hariana_94.png,a5a0d7090a9701c38d56b82dc8cf2effeb85751ce4be30206f5ba99a098c4526
Cattle_Hariana,test,test\Cattle_Hariana\5c1eb9191fb1a2a8.jpg,Dataset\Cattle Breeds\Hariana\Hariana_85.jpg,5c1eb9191fb1a2a86b8f68a012745d8d4fbe7e601897d34a2b7dffdcd86db806
Cattle_Hariana,val,val\Cattle_Hariana\f12d0945c888e7c2.jpg,Dataset\Cattle Breeds\Hariana\Hariana_82.png,f12d0945c888e7c2d0ad2c46333445f1de07a110536fe684d0ceb45fd1bdd9cd
Cattle_Hariana,val,val\Cattle_Hariana\a80d14135a774ee9.jpg,Dataset\Cattle Breeds\Hariana\Hariana_117.jpg,a80d14135a774ee9ea39b438949d096211241890b02133a32c3dbbd9f1bfaa02
Cattle_Hariana,val,val\Cattle_Hariana\c6a80cd4104380f4.jpg,Dataset\Cattle Breeds\Hariana\Hariana_64.jpeg,c6a80cd4104380f4a7e4b0c54dbdc8734fa9051767ea037e291ab9f428b6e8d3
Cattle_Hariana,val,val\Cattle_Hariana\5f01085fabfbabf5.jpg,Dataset\Cattle Breeds\Hariana\Hariana_16.jpg,5f01085fabfbabf5ad206d333fad85ec15931408febf7493a97677ffb34f1c91
Cattle_Hariana,val,val\Cattle_Hariana\ab0efcd408cc6019.jpg,Dataset\Cattle Breeds\Hariana\Hariana_108.jpg,ab0efcd408cc60195965613690b538b3af7be55031f9c145533dcefbe2fc7ddc
Cattle_Hariana,val,val\Cattle_Hariana\9fcb25cb7f430998.jpg,Dataset\Cattle Breeds\Hariana\Hariana_58.jpg,9fcb25cb7f430998b44e8ad18ea2d795ab1d24ed586ab0abca8a99921940835a
Cattle_Hariana,val,val\Cattle_Hariana\0073cce2700e8837.jpg,Dataset\Cattle Breeds\Hariana\Hariana_116.jpg,0073cce2700e88372fdae1905cfe22528b466eeefb6e34df2d636ae626d2378a
Cattle_Hariana,val,val\Cattle_Hariana\c489901cf7bfff0b.jpg,Dataset\Cattle Breeds\Hariana\Hariana_55.jpg,c489901cf7bfff0bda6c5c7543356cc64ac60bbd0a9fb876b73e96ae25912a93
Cattle_Hariana,val,val\Cattle_Hariana\b7f2bc6f2b6f45ba.jpg,Dataset\Cattle Breeds\Hariana\Hariana_112.png,b7f2bc6f2b6f45ba3613c177d8464bf0959b9945f8986ab12fe063b00f2d15a9
Cattle_Hariana,val,val\Cattle_Hariana\c9e5302b684b3195.jpg,Dataset\Cattle Breeds\Hariana\Hariana_7.png,c9e5302b684b3195fb1bcace4234345b6263ccdf5209e1346b85da9d142a2a54
Cattle_Hariana,val,val\Cattle_Hariana\d5d2f6117cafa0b3.jpg,Dataset\Cattle Breeds\Hariana\Hariana_3.JPG,d5d2f6117cafa0b31b6cd14c1a4f63ac5be560c52b71f618821064af3ab922df
Cattle_Hariana,val,val\Cattle_Hariana\f149af9ff8e3a8c2.jpg,Dataset\Cattle Breeds\Hariana\Hariana_101.png,f149af9ff8e3a8c2a927711735cff647558fbefb54be181410792be633e615c9
Cattle_Hariana,val,val\Cattle_Hariana\6976c04c958c23f8.jpg,Dataset\Cattle Breeds\Hariana\Hariana_87.png,6976c04c958c23f8e5f2b65d17a3ca32cedb53aabc0d924bc52ca37c9048e646
Cattle_Hariana,val,val\Cattle_Hariana\42e2e0bd2ee696b5.jpg,Dataset\Cattle Breeds\Hariana\Hariana_62.jpeg,42e2e0bd2ee696b5f7233f97a1547edc19a0426410a4e7cbd760e68674c221ad
Cattle_Hariana,val,val\Cattle_Hariana\c9fb1423b54c22ee.jpg,Dataset\Cattle Breeds\Hariana\Hariana_96.jpg,c9fb1423b54c22ee6831dc11c1360162ceb5206db9db67318b53c38a5ac84973
Cattle_Hariana,val,val\Cattle_Hariana\39e674c11acef30d.jpg,Dataset\Cattle Breeds\Hariana\Hariana_18.jpg,39e674c11acef30deea829f50b90671f7879a6353d4f3684014a9131d051b141
Cattle_Hariana,val,val\Cattle_Hariana\537eb9d0bc51e600.jpg,Dataset\Cattle Breeds\Hariana\Hariana_45.jpg,537eb9d0bc51e6002f27efd2a39fb6d11382bb8826972ac0dc9e1ef8aa0ccfb9
Cattle_Hariana,val,val\Cattle_Hariana\dc789e6e24d19e5b.jpg,Dataset\Cattle Breeds\Hariana\Hariana_92.png,dc789e6e24d19e5b54a2e49f25f4454df9bbce8a56b24e6f3bcd4c003e79afb0
Cattle_Hariana,val,val\Cattle_Hariana\eb1f4f7ad10edb98.jpg,Dataset\Cattle Breeds\Hariana\Hariana_4.JPG,eb1f4f7ad10edb98bc95a9f421b1e9e199ce5bcf57f38be62dc3c801b9821b72
Cattle_Hariana,train,train\Cattle_Hariana\a2d5bcb83c8d3b98.jpg,Dataset\Cattle Breeds\Hariana\Hariana_42.jpg,a2d5bcb83c8d3b98486b6c105ff7900ee7ecbf21e00d90be2e7fd1fc6a210cfa
Cattle_Hariana,train,train\Cattle_Hariana\7cc462c2893fa909.jpg,Dataset\Cattle Breeds\Hariana\Hariana_1.JPG,7cc462c2893fa909550d4062c6e1cc45176ebd04557934d7909329d277034992
Cattle_Hariana,train,train\Cattle_Hariana\1f8632f627295ca5.jpg,Dataset\Cattle Breeds\Hariana\Hariana_20.png,1f8632f627295ca5606a306fcd5583edb9cb69e42e6fc8c0b55285af827211a1
Cattle_Hariana,train,train\Cattle_Hariana\422509c250e0ae59.jpg,Dataset\Cattle Breeds\Hariana\Hariana_63.jpg,422509c250e0ae598988757571744d4ffdcf6d9788d090d6cbbc811aa61d8a98
Cattle_Hariana,train,train\Cattle_Hariana\557b617a844ac027.jpg,Dataset\Cattle Breeds\Hariana\Hariana_12.png,557b617a844ac027790bea2ddb2df0d4ae52ff06945c26637ad416be340d40bb
Cattle_Hariana,train,train\Cattle_Hariana\4bd68a6f7864ed12.jpg,Dataset\Cattle Breeds\Hariana\Hariana_93.jpg,4bd68a6f7864ed121b3ebd9e118180bc909785f3baace91d0ffe92bd4f02d5e9
Cattle_Hariana,train,train\Cattle_Hariana\79d5088cdc69b909.jpg,Dataset\Cattle Breeds\Hariana\Hariana_43.png,79d5088cdc69b909c26221d94edce60537fbe2f6f1d6d3452418ad89f56f2153
Cattle_Hariana,train,train\Cattle_Hariana\077a0a6b6ac66b6c.jpg,Dataset\Cattle Breeds\Hariana\Hariana_41.png,077a0a6b6ac66b6c2bfb0d174cc70e590e6f94fd12687591412511323f78dc76
Cattle_Hariana,train,train\Cattle_Hariana\48cfe54b35d7f83c.jpg,Dataset\Cattle Breeds\Hariana\Hariana_19.png,48cfe54b35d7f83c7bce51bad9eb8fa1b3c119329578bfa2422a35a35d3aaee0
Cattle_Hariana,train,train\Cattle_Hariana\3af92b74217813d6.jpg,Dataset\Cattle Breeds\Hariana\Hariana_111.png,3af92b74217813d605d0b49e5b8adf9363c5c252ef20f965bc1d3fc722573b5e
Cattle_Hariana,train,train\Cattle_Hariana\de5c6d0eb5aaa69f.jpg,Dataset\Cattle Breeds\Hariana\Hariana_9.jpg,de5c6d0eb5aaa69f565fa6ee889e366d9a81f74fcf6b02f1b37f5430a6b24cbf
Cattle_Hariana,train,train\Cattle_Hariana\26945b83549f882e.jpg,Dataset\Cattle Breeds\Hariana\Hariana_107.png,26945b83549f882e99041e731555e4df6067ffb90ddcc7a27d70c7c9b258a243
Cattle_Hariana,train,train\Cattle_Hariana\8e8adef366a1c767.jpg,Dataset\Cattle Breeds\Hariana\Hariana_51.jpg,8e8adef366a1c7670ba834df6ceb5cfb7e66a3ea04c2684e854a9d0f5c46327f
Cattle_Hariana,train,train\Cattle_Hariana\d4042d173f752a40.jpg,Dataset\Cattle Breeds\Hariana\Hariana_71.png,d4042d173f752a401c0d48f6c194936aaf07f5738ac2ad22f4732e77265ff6a2
Cattle_Hariana,train,train\Cattle_Hariana\29533e8c4c062d62.jpg,Dataset\Cattle Breeds\Hariana\Hariana_105.jpg,29533e8c4c062d627fb63b080b72f4992d11b2a701bb788a95ee6a14f70f5cbe
Cattle_Hariana,train,train\Cattle_Hariana\395cc722577135c8.jpg,Dataset\Cattle Breeds\Hariana\Hariana_37.png,395cc722577135c854616149191ffa3f9392e9e561a38a5e2d89c400177c860d
Cattle_Hariana,train,train\Cattle_Hariana\98575553e34adb19.jpg,Dataset\Cattle Breeds\Hariana\Hariana_40.png,98575553e34adb193aa1cba7b331240f30636296d3dcfe84c8dfe7b4ab8f9289
Cattle_Hariana,train,train\Cattle_Hariana\aa1d591b92fcf510.jpg,Dataset\Cattle Breeds\Hariana\Hariana_30.png,aa1d591b92fcf5105700200bdca8f328dc0dd94ce5177437c8a6e005ac23bef1
Cattle_Hariana,train,train\Cattle_Hariana\d84aff4cc7e6399a.jpg,Dataset\Cattle Breeds\Hariana\Hariana_23.jpg,d84aff4cc7e6399a2e9030ffc88c0d416421006d26e73b716a04cdd5fe15780d
Cattle_Hariana,train,train\Cattle_Hariana\d31ef9b05caca9d6.jpg,Dataset\Cattle Breeds\Hariana\Hariana_115.jpg,d31ef9b05caca9d62a593a4fef7fd58e5185782fb14b2e7d87b96b4d345a8ed2
Cattle_Hariana,train,train\Cattle_Hariana\78b19bdd6baee350.jpg,Dataset\Cattle Breeds\Hariana\Hariana_27.jpg,78b19bdd6baee350a75758090cb8eb3f7470464d14d07b88656890493307b97f
Cattle_Hariana,train,train\Cattle_Hariana\1cf2e22121711f29.jpg,Dataset\Cattle Breeds\Hariana\Hariana_90.png,1cf2e22121711f29e05abf1700077df2c907ec07ec8a0afc45e29f2495dfafab
Cattle_Hariana,train,train\Cattle_Hariana\f22ca53d8760e7d9.jpg,Dataset\Cattle Breeds\Hariana\Hariana_35.png,f22ca53d8760e7d9075af44772a6c3264961d8d0ae61b8ff958ddc61a918cb6b
Cattle_Hariana,train,train\Cattle_Hariana\2c056c483ae3c637.jpg,Dataset\Cattle Breeds\Hariana\Hariana_28.png,2c056c483ae3c6373fdb33ee727dbcd47356891192e0075e7e046b4a25fbe4af
Cattle_Hariana,train,train\Cattle_Hariana\22ab533d2d821e0e.jpg,Dataset\Cattle Breeds\Hariana\Hariana_98.jpg,22ab533d2d821e0e31630c2fef5f0c2916865b407e63ac519f6cf8f591ec39e6
Cattle_Hariana,train,train\Cattle_Hariana\14fb7a4f625edce8.jpg,Dataset\Cattle Breeds\Hariana\Hariana_60.jpg,14fb7a4f625edce88762ba229fef6e14fa3f5dbcc5830b04c5cff9fcb2019591
Cattle_Hariana,train,train\Cattle_Hariana\78103d3de705163e.jpg,Dataset\Cattle Breeds\Hariana\Hariana_118.jpg,78103d3de705163e747e839878db70d2bf23e1ff6805926556cf634a568607b2
Cattle_Hariana,train,train\Cattle_Hariana\84deb78ee0dd9075.jpg,Dataset\Cattle Breeds\Hariana\Hariana_13.png,84deb78ee0dd90753a3b115938c2d0cb4ac339623afe00843b706bfb7fdbc0b0
Cattle_Hariana,train,train\Cattle_Hariana\a0273ca4c09ead1e.jpg,Dataset\Cattle Breeds\Hariana\Hariana_99.jpg,a0273ca4c09ead1e9ff13dc05380428a99d810a25b817f82229e0a3e2b9a4811
Cattle_Hariana,train,train\Cattle_Hariana\ebcd03550745e9b7.jpg,Dataset\Cattle Breeds\Hariana\Hariana_5.jpg,ebcd03550745e9b7725d297f9cc7aa996a389180518cbc3baefbd7a55c578f1f
Cattle_Hariana,train,train\Cattle_Hariana\e8553a013cc406c6.jpg,Dataset\Cattle Breeds\Hariana\Hariana_49.jpg,e8553a013cc406c64990a57191e756f1508770f820f540780e08f85629d7abf0
Cattle_Hariana,train,train\Cattle_Hariana\061c6e34b61b5225.jpg,Dataset\Cattle Breeds\Hariana\Hariana_95.jpg,061c6e34b61b52251be9b6d9dced755fa1cc96c6afb7c7b2dca59b0c6366362b
Cattle_Hariana,train,train\Cattle_Hariana\7f09b2e910ab424f.jpg,Dataset\Cattle Breeds\Hariana\Hariana_119.jpg,7f09b2e910ab424f773623db7071c15f305f5d4b60051c5d49dae086205334d5
Cattle_Hariana,train,train\Cattle_Hariana\b0b9df516d904db0.jpg,Dataset\Cattle Breeds\Hariana\Hariana_29.jpg,b0b9df516d904db09b44b3a7a6dc33d37d825e88b4da0ba02af2cfb57513a834
Cattle_Hariana,train,train\Cattle_Hariana\b373e2bdf38eb3d9.jpg,Dataset\Cattle Breeds\Hariana\Hariana_17.png,b373e2bdf38eb3d9f6f30ad292dff110fa5d7d33d0146ae5910044e55a2fa8a4
Cattle_Hariana,train,train\Cattle_Hariana\fb0335a8097eb09f.jpg,Dataset\Cattle Breeds\Hariana\Hariana_83.jpg,fb0335a8097eb09f68dfce7f02a9b2ef56cc8d6f352adcbe019dc8e0958abfc8
Cattle_Hariana,train,train\Cattle_Hariana\c9fbafca5d688e2c.jpg,Dataset\Cattle Breeds\Hariana\Hariana_109.jpg,c9fbafca5d688e2c7d353e9aacda6ff624c9427d7066fbc3a771008ac94e6c18
Cattle_Hariana,train,train\Cattle_Hariana\44a9469ba6d69c5d.jpg,Dataset\Cattle Breeds\Hariana\Hariana_113.jpg,44a9469ba6d69c5d5da24756f7b5977a9a577bba99fc58b82918efe5ad1d9c54
Cattle_Hariana,train,train\Cattle_Hariana\6b71aaffedf10352.jpg,Dataset\Cattle Breeds\Hariana\Hariana_22.png,6b71aaffedf10352f9383d7e48310aa56d22602ef2f186776ef52d0c98140ecd
Cattle_Hariana,train,train\Cattle_Hariana\3399f33916c12593.jpg,Dataset\Cattle Breeds\Hariana\Hariana_48.jpg,3399f33916c1259349f5970839963c042df0030447e6cf55445931fa4414ce1c
Cattle_Hariana,train,train\Cattle_Hariana\6fcb96ccd13a3afa.jpg,Dataset\Cattle Breeds\Hariana\Hariana_102.png,6fcb96ccd13a3afa72628eb938fa3ac1c0fc50861b2dc5f492e9c9169e472ea7
Cattle_Hariana,train,train\Cattle_Hariana\0f1fad3a3bde10d1.jpg,Dataset\Cattle Breeds\Hariana\Hariana_31.png,0f1fad3a3bde10d1a9bf254b02adc3531c7fdcde5af467cf4a9b701a46cf93b3
Cattle_Hariana,train,train\Cattle_Hariana\17b5e8215c13212b.jpg,Dataset\Cattle Breeds\Hariana\Hariana_15.png,17b5e8215c13212bf4e01eb6ffe778a78f3c7ba059a4f3e9067bb0c3b141fa8c
Cattle_Hariana,train,train\Cattle_Hariana\162d732c13a1925e.jpg,Dataset\Cattle Breeds\Hariana\Hariana_103.jpg,162d732c13a1925e7a640833812167f8a227b3bda172319bcae434a70f070b36
Cattle_Hariana,train,train\Cattle_Hariana\783a34ce2db780d7.jpg,Dataset\Cattle Breeds\Hariana\Hariana_76.jpg,783a34ce2db780d79b74c18da9f974d29f8ba3381cd937fee6aeb21b07ce1b7e
Cattle_Hariana,train,train\Cattle_Hariana\644c1c2893911bc3.jpg,Dataset\Cattle Breeds\Hariana\Hariana_11.png,644c1c2893911bc38b754ce597e223174e1ac9ae28b7ff238f75e3ddf5fe8e0a
Cattle_Hariana,train,train\Cattle_Hariana\74f388f8379de14d.jpg,Dataset\Cattle Breeds\Hariana\Hariana_53.png,74f388f8379de14d961bd56d9c35a6178395e18a19af4cd7b13bc471baae1b8c
Cattle_Hariana,train,train\Cattle_Hariana\d7164bf76b92610b.jpg,Dataset\Cattle Breeds\Hariana\Hariana_114.jpg,d7164bf76b92610b200b9b8fac7fcf9d66dd1ea1ff928e24d35d03edbfe247b9
Cattle_Hariana,train,train\Cattle_Hariana\e826c41b2904ed0e.jpg,Dataset\Cattle Breeds\Hariana\Hariana_97.png,e826c41b2904ed0ed3f1d4f3715c77631197014855bef8858a278415bd120f69
Cattle_Hariana,train,train\Cattle_Hariana\bb979a372e684552.jpg,Dataset\Cattle Breeds\Hariana\Hariana_59.jpeg,bb979a372e6845528b62a4cf4c3bfb0e862fc5f9a21f7a50250a5a09427b294c
Cattle_Hariana,train,train\Cattle_Hariana\afa13f40a547eedd.jpg,Dataset\Cattle Breeds\Hariana\Hariana_128.jpg,afa13f40a547eedd67231660855cf45ff491aa73de8859ee941fd2170f06eb18
Cattle_Hariana,train,train\Cattle_Hariana\4a237619147a389a.jpg,Dataset\Cattle Breeds\Hariana\Hariana_52.jpg,4a237619147a389a660896d87ef0340ad1fab76a791691e2b4d05cd02fca0dbb
Cattle_Hariana,train,train\Cattle_Hariana\4e9de91524ea449b.jpg,Dataset\Cattle Breeds\Hariana\Hariana_120.png,4e9de91524ea449bf0e3d71b69b3f63c1ec6bd20fd6b70dd76ecd252e75c6be8
Cattle_Hariana,train,train\Cattle_Hariana\4d36633ce1e2510e.jpg,Dataset\Cattle Breeds\Hariana\Hariana_54.jpg,4d36633ce1e2510e3bf96448848b2c2d886278c3da898ba87cf4ad550fa274ba
Cattle_Hariana,train,train\Cattle_Hariana\d9535b3e1ddb5d67.jpg,Dataset\Cattle Breeds\Hariana\Hariana_124.jpg,d9535b3e1ddb5d67df7a7596765e0d116d3a04de8464195c7665de105c1263bd
Cattle_Hariana,train,train\Cattle_Hariana\d65c112118e27bb2.jpg,Dataset\Cattle Breeds\Hariana\Hariana_88.png,d65c112118e27bb26b7f8206bf93560fdecc304e5d386d429b3e5901ccbad819
Cattle_Hariana,train,train\Cattle_Hariana\9e24ecbae52ce997.jpg,Dataset\Cattle Breeds\Hariana\Hariana_75.jpg,9e24ecbae52ce997660afe689c17bffd53a826ee197b3133924579d44ea555a7
Cattle_Hariana,train,train\Cattle_Hariana\95ce1cb44458c02e.jpg,Dataset\Cattle Breeds\Hariana\Hariana_125.png,95ce1cb44458c02ebf1debfcf7c139e9eae895f4461ac717bd16b707d27ecde4
Cattle_Hariana,train,train\Cattle_Hariana\4db742a8abb23526.jpg,Dataset\Cattle Breeds\Hariana\Hariana_131.jpg,4db742a8abb23526822b668d94bdad41c4f64460ee9f3ad0c80949b6933439b1
Cattle_Hariana,train,train\Cattle_Hariana\591ae303d3ec9328.jpg,Dataset\Cattle Breeds\Hariana\Hariana_38.png,591ae303d3ec93285711b9b132c16b6d37da5e11ecc56a4b7abc4323cd8bef5a
Cattle_Hariana,train,train\Cattle_Hariana\71292e36e40f5bee.jpg,Dataset\Cattle Breeds\Hariana\Hariana_74.jpg,71292e36e40f5bee8890a8202d4c334b087f4aa90d7ab1804b8174cd3ce037c0
Cattle_Hariana,train,train\Cattle_Hariana\64636c7a58ea366f.jpg,Dataset\Cattle Breeds\Hariana\Hariana_50.jpg,64636c7a58ea366f71c80cead11bf51e25117bc044fc3b7181501d76b14417e6
Cattle_Hariana,train,train\Cattle_Hariana\fc97d320e1b2150a.jpg,Dataset\Cattle Breeds\Hariana\Hariana_104.png,fc97d320e1b2150ac2e6252f7be86de1af60eab35ce5a45b9948690e7c067668
Cattle_Hariana,train,train\Cattle_Hariana\6936128a8f689826.jpg,Dataset\Cattle Breeds\Hariana\Hariana_68.png,6936128a8f689826fc96fab0f2984cf1059740ce633fe64d4e757dcab3b59716
Cattle_Hariana,train,train\Cattle_Hariana\ad604388f1deaa0b.jpg,Dataset\Cattle Breeds\Hariana\Hariana_72.jpg,ad604388f1deaa0b18df8ef2132eb92d832c4973b4c83a24865442c84d3897bc
Cattle_Hariana,train,train\Cattle_Hariana\14ce9df51da22043.jpg,Dataset\Cattle Breeds\Hariana\Hariana_6.jpg,14ce9df51da22043a41e50b20b6f48970f6f0f7c9d5fd6e192a2474060a30412
Cattle_Hariana,train,train\Cattle_Hariana\9e578447048a6474.jpg,Dataset\Cattle Breeds\Hariana\Hariana_46.jpg,9e578447048a6474b99fe46292697a174de2bf8c55e8fe53511f3def18b222cf
Cattle_Hariana,train,train\Cattle_Hariana\0bb3818e707ace4e.jpg,Dataset\Cattle Breeds\Hariana\Hariana_10.png,0bb3818e707ace4ef59eb6e1b93a792b4a339ebab4e864685c2647f69ad59fc4
Cattle_Hariana,train,train\Cattle_Hariana\3889ff2f9323571d.jpg,Dataset\Cattle Breeds\Hariana\Hariana_130.jpg,3889ff2f9323571d67a59ac7b6fdd0cd0bf40f86270118e73b8ebd6c5a5ba21f
Cattle_Hariana,train,train\Cattle_Hariana\72314a657f146312.jpg,Dataset\Cattle Breeds\Hariana\Hariana_26.png,72314a657f1463123e604b099aa2d5fceda7c17e2d2f2aba0773253f1b874c92
Cattle_Hariana,train,train\Cattle_Hariana\09c61f4a9637916c.jpg,Dataset\Cattle Breeds\Hariana\Hariana_57.jpg,09c61f4a9637916c9dd9bd77cea31f720d371bbeda203c770b63b49faef16027
Cattle_Hariana,train,train\Cattle_Hariana\59fcfffbfb8e8c10.jpg,Dataset\Cattle Breeds\Hariana\Hariana_79.jpg,59fcfffbfb8e8c10d1267f80bfdc7b43d1cb302b064db5d907b359b966091706
Cattle_Hariana,train,train\Cattle_Hariana\00c96ed561b8ebcd.jpg,Dataset\Cattle Breeds\Hariana\Hariana_100.jpg,00c96ed561b8ebcdd8eeb67934d3f005c41519bdf54149401b3faba6d64daf8e
Cattle_Hariana,train,train\Cattle_Hariana\e08581e10b135f50.jpg,Dataset\Cattle Breeds\Hariana\Hariana_86.png,e08581e10b135f50b3c8a13e783a2f419f1e3fc59a61d8381b2c6c2b0e34e037
Cattle_Hariana,train,train\Cattle_Hariana\c229807aaa5d8cb8.jpg,Dataset\Cattle Breeds\Hariana\Hariana_61.jpg,c229807aaa5d8cb8970d3ec51825bc4570257fc05f59c2265d8bb387431c050a
Cattle_Hariana,train,train\Cattle_Hariana\6a5483870a9f4148.jpg,Dataset\Cattle Breeds\Hariana\Hariana_133.jpg,6a5483870a9f4148f7caa212febb2c0840248133cc8c0e50511e765a6f4bc6e9
Cattle_Hariana,train,train\Cattle_Hariana\134c775f80af374d.jpg,Dataset\Cattle Breeds\Hariana\Hariana_89.jpg,134c775f80af374d3c80facb6700110323dea391fd4ae18ab2689039d218ac8f
Cattle_Hariana,train,train\Cattle_Hariana\26b14e9a982d8c0b.jpg,Dataset\Cattle Breeds\Hariana\Hariana_21.png,26b14e9a982d8c0bf24cfb3b3a56ac407eac3373ca02fadbe41d6f60a55b31a4
Cattle_Hariana,train,train\Cattle_Hariana\55b2a91d16d464f5.jpg,Dataset\Cattle Breeds\Hariana\Hariana_47.png,55b2a91d16d464f511abdffbb251bfe9e8ac90bc30c600ad52e8d526916be9cf
Cattle_Hariana,train,train\Cattle_Hariana\d8158ad1b1cfa91c.jpg,Dataset\Cattle Breeds\Hariana\Hariana_24.png,d8158ad1b1cfa91c3153b721e258b40b62f163de0f43e7b6ae1cc033b7ac43d3
Cattle_Hariana,train,train\Cattle_Hariana\b46acad129485300.jpg,Dataset\Cattle Breeds\Hariana\Hariana_126.jpg,b46acad1294853008a7d2ccb61fbe5fb618fe5db03238d3cbff271b027f4c601
Cattle_Hariana,train,train\Cattle_Hariana\6eab1ebe0a0ed7a9.jpg,Dataset\Cattle Breeds\Hariana\Hariana_110.png,6eab1ebe0a0ed7a9ecc16938540e1cd4cc4a1fde9789d122f067c7e3dce3ca40
Cattle_Hariana,train,train\Cattle_Hariana\ad73bbb58878d19f.jpg,Dataset\Cattle Breeds\Hariana\Hariana_36.png,ad73bbb58878d19fb26f17502f9009a6437bcae6d62443f9945f86d9701e4f4d
Cattle_Hariana,train,train\Cattle_Hariana\09cc26875e565b9c.jpg,Dataset\Cattle Breeds\Hariana\Hariana_81.jpg,09cc26875e565b9ccce454216a1c6ee603e434022e5228d95023a3774f6412aa
Cattle_Hariana,train,train\Cattle_Hariana\f758947dd998ed4b.jpg,Dataset\Cattle Breeds\Hariana\Hariana_25.png,f758947dd998ed4bbcf52843f0f26593f70d918a1c106d924612333df30bfe82
Cattle_Hariana,train,train\Cattle_Hariana\104470cda365f4ea.jpg,Dataset\Cattle Breeds\Hariana\Hariana_121.jpg,104470cda365f4eaa817fd434779dc2e04a3d77a1fc26c0aafd9dd6273663d6b
Cattle_Hariana,train,train\Cattle_Hariana\f6c9b5c20d53a758.jpg,Dataset\Cattle Breeds\Hariana\Hariana_14.png,f6c9b5c20d53a758a9e42af7f6f32bbb43b7e078b2f460cc97d7a54083fec9a0
Cattle_Hariana,train,train\Cattle_Hariana\3827b06c9bcb5043.jpg,Dataset\Cattle Breeds\Hariana\Hariana_80.jpg,3827b06c9bcb5043e93d42c1f6b1e9f0266f4641c75cee9650dd5b64754264a2
Cattle_Hariana,train,train\Cattle_Hariana\6a6aa1b1397757a0.jpg,Dataset\Cattle Breeds\Hariana\Hariana_33.jpg,6a6aa1b1397757a0be6b1966af61eb39824375af12547343f1839e065155682a
Cattle_Hariana,train,train\Cattle_Hariana\7d8932c9cbb57699.jpg,Dataset\Cattle Breeds\Hariana\Hariana_39.jpg,7d8932c9cbb57699dfc39751e8a13ca8d402809fc4169410e20c7b0122ccdca6
Cattle_Kangayam,test,test\Cattle_Kangayam\84fa1752f86dc4bd.jpg,Dataset\Cattle Breeds\Kangayam\Kangayam_83.jpg,84fa1752f86dc4bd62cedbd805524c2d24238333775528bde21d1e40d8d0c557
Cattle_Kangayam,test,test\Cattle_Kangayam\d5e34c71609841f6.jpg,Dataset\Cattle Breeds\Kangayam\Kangayam_97.jpg,d5e34c71609841f6ae905ce72f9f685da6c0cdbcbcbccfed53ea4adf37f1d74c
Cattle_Kangayam,test,test\Cattle_Kangayam\dab154c3d954f5e3.jpg,Dataset\Cattle Breeds\Kangayam\Kangayam_31.jpg,dab154c3d954f5e33f0d60a3e4ac354fd1d133eb7b7fa3ea7353a3d246289ffe
Cattle_Kangayam,test,test\Cattle_Kangayam\0389b33df894ec9b.jpg,Dataset\Cattle Breeds\Kangayam\Kangayam_98.png,0389b33df894ec9be7117058abbad31414995a72802af3c137555b49ecdeec8f
Cattle_Kangayam,test,test\Cattle_Kangayam\567c0c774d3621a4.jpg,Dataset\Cattle Breeds\Kangayam\Kangayam_13.jpg,567c0c774d3621a450d72cd02793b4f48861b3dcf469a43fc53d54e419117248
